sim_id,id_old,id_new,similarity,title,title
2866,269,712,0.221680596,"Liberals won't underestimate new Conservative Leader Pierre Poilievre, minister says","Ending birth alerts a 'red herring' that doesn't address root causes of child apprehension, experts say"
2867,269,713,0.202292487,"Liberals won't underestimate new Conservative Leader Pierre Poilievre, minister says",Riot erupts at Vancouver music festival after headliner cancels show
2868,269,714,0.186991215,"Liberals won't underestimate new Conservative Leader Pierre Poilievre, minister says",Military veteran living with chronic pain for a decade says he had to learn to 'push through'
2869,269,715,0.203729689,"Liberals won't underestimate new Conservative Leader Pierre Poilievre, minister says",Former Vancouver chiropractor charged with attempted murder of 2 children in Florida
2870,269,716,0.168405816,"Liberals won't underestimate new Conservative Leader Pierre Poilievre, minister says",Oilers sign Jake Virtanen to tryout 2 months after not guilty verdict
2871,269,717,0.124937266,"Liberals won't underestimate new Conservative Leader Pierre Poilievre, minister says",Canadian defender Vanessa Gilles joins French powerhouse Lyon on loan
2872,269,718,0.107477099,"Liberals won't underestimate new Conservative Leader Pierre Poilievre, minister says",Mexico earthquake sets off alarm in the capital
2873,269,719,0.291221082,"Liberals won't underestimate new Conservative Leader Pierre Poilievre, minister says",Canucks' Hughes on Boudreau: 'You want to run through a brick wall for him'
2874,269,720,0.280112505,"Liberals won't underestimate new Conservative Leader Pierre Poilievre, minister says",Trudeau spotted singing Bohemian Rhapsody days before Queen's funeral
2875,269,721,0.18221432,"Liberals won't underestimate new Conservative Leader Pierre Poilievre, minister says","Moscow summons Canada envoy, says Russian Embassy was attacked in Ottawa"
2876,269,722,0.175482377,"Liberals won't underestimate new Conservative Leader Pierre Poilievre, minister says",N.S. man teams up with Terry Fox's brother to bring Canadian icon's run to Ireland
2877,269,723,0.204952002,"Liberals won't underestimate new Conservative Leader Pierre Poilievre, minister says",Hurricane Fiona slams Dominican Republic after leaving Puerto Rico with 'catastrophic' damage
2878,269,724,0.162882671,"Liberals won't underestimate new Conservative Leader Pierre Poilievre, minister says","Adnan Syed, subject of Serial podcast, will be released and conviction overturned"
2879,269,725,0.211716458,"Liberals won't underestimate new Conservative Leader Pierre Poilievre, minister says","Adnan Syed, subject of Serial podcast, will be released and conviction overturned"
2880,269,726,0.19555299,"Liberals won't underestimate new Conservative Leader Pierre Poilievre, minister says",Olympic champion swimmer Tewksbury proud to represent Canada at Queen's funeral
2881,269,728,0.20054619,"Liberals won't underestimate new Conservative Leader Pierre Poilievre, minister says","Russian Valery Polyakov, who holds record for longest space mission, dead at 80"
2882,269,729,0.0,"Liberals won't underestimate new Conservative Leader Pierre Poilievre, minister says","Harry Langford, Stampeders 'Ironman' in 1950s, dies at 92"
2883,269,730,0.135971427,"Liberals won't underestimate new Conservative Leader Pierre Poilievre, minister says","Alberta man appealing manslaughter conviction, sentence in shooting deaths of Métis hunters"
2884,269,731,0.0,"Liberals won't underestimate new Conservative Leader Pierre Poilievre, minister says","Allen, Diggs dominate as Bills cruise to victory over Titans"
2885,269,732,0.266535848,"Liberals won't underestimate new Conservative Leader Pierre Poilievre, minister says",B.C. junior hockey team fined and 2 players suspended for alleged hazing
2886,269,733,0.210050851,"Liberals won't underestimate new Conservative Leader Pierre Poilievre, minister says","Legacy and loss at forefront of 42nd Terry Fox Run in London, Ont."
2887,269,734,0.215071037,"Liberals won't underestimate new Conservative Leader Pierre Poilievre, minister says",Charlottetown's hockey gear exchange just getting bigger
2888,269,735,0.255904257,"Liberals won't underestimate new Conservative Leader Pierre Poilievre, minister says","Fredericton Fire Department wins national competition, a first for the team"
2889,269,736,0.231829703,"Liberals won't underestimate new Conservative Leader Pierre Poilievre, minister says",Luxury cars seized from 23-year-old 'Crypto King' as investors try to recoup millions
2890,269,737,0.240179956,"Liberals won't underestimate new Conservative Leader Pierre Poilievre, minister says",'It's shaped my whole life': Former students of Sask. Christian school allege teacher sexually abused them
2891,269,738,0.221560165,"Liberals won't underestimate new Conservative Leader Pierre Poilievre, minister says",How the business of TIFF affects when the rest of Canada can see the films
2892,269,739,0.055027455,"Liberals won't underestimate new Conservative Leader Pierre Poilievre, minister says",Amber Alert issued for 3-year-old boy in Vancouver
2893,269,740,0.284802586,"Liberals won't underestimate new Conservative Leader Pierre Poilievre, minister says",New-look Canadian women's basketball team eyes forward progress at World Cup
2894,269,741,0.055731371,"Liberals won't underestimate new Conservative Leader Pierre Poilievre, minister says",Amber Alert issued for 3-year-old boy last seen in Vancouver
2895,269,742,0.269337475,"Liberals won't underestimate new Conservative Leader Pierre Poilievre, minister says",N.S. mass shooting inquiry enters final week of hearings
2896,269,743,0.360986978,"Liberals won't underestimate new Conservative Leader Pierre Poilievre, minister says","This municipal election, why is Hamilton's police budget so taboo?"
2897,269,744,0.283400983,"Liberals won't underestimate new Conservative Leader Pierre Poilievre, minister says",Texas sheriff opens criminal probe into whether migrants were lured to Martha's Vineyard
2898,269,745,0.198104426,"Liberals won't underestimate new Conservative Leader Pierre Poilievre, minister says",Hurricane Fiona track veers back toward Atlantic Canada
2899,269,747,0.072336569,"Liberals won't underestimate new Conservative Leader Pierre Poilievre, minister says",Hurricane Fiona slams the Dominican Republic after Puerto Rico
2900,269,748,0.324963361,"Liberals won't underestimate new Conservative Leader Pierre Poilievre, minister says","Liberals put inflation help, disability benefit at top of fall parliamentary agenda"
2901,269,749,0.284265965,"Liberals won't underestimate new Conservative Leader Pierre Poilievre, minister says",Show of support for Ukraine takes ugly turn outside Russian Consulate in Montreal
2902,269,750,0.256654382,"Liberals won't underestimate new Conservative Leader Pierre Poilievre, minister says",Iranian woman Mahsa Amini's death in custody requires independent probe: UN official
2903,269,751,0.340929091,"Liberals won't underestimate new Conservative Leader Pierre Poilievre, minister says",Separatists in Eastern Ukraine to hold vote on joining Russia
2904,269,752,0.208045036,"Liberals won't underestimate new Conservative Leader Pierre Poilievre, minister says","P.K. Subban, Norris Trophy winner and Olympic champ, announces NHL retirement"
2905,269,753,0.271838486,"Liberals won't underestimate new Conservative Leader Pierre Poilievre, minister says","'Our world is in peril,' UN secretary general warns general assembly"
2906,269,754,0.262252629,"Liberals won't underestimate new Conservative Leader Pierre Poilievre, minister says",Ferry deckhand's hopes for promotion stalled amid backlog of Canadian permanent residency applications
2907,269,755,0.26142025,"Liberals won't underestimate new Conservative Leader Pierre Poilievre, minister says","Residents, workers say bugs and infections rampant at London, Ont., care facility"
2563,330,679,0.368480593,Rebecca Marino victorious in Chennai Open 1st round fresh off strong run at U.S. Open,"Canada's 3x3 basketball team wins Women's Series Final, capping unbeaten run"
2564,330,681,0.115869388,Rebecca Marino victorious in Chennai Open 1st round fresh off strong run at U.S. Open,"While in London for the Queen's funeral, Trudeau also discusses economy and Ukraine with leaders"
2565,330,682,0.025588773,Rebecca Marino victorious in Chennai Open 1st round fresh off strong run at U.S. Open,PTO Triathlon Tour US Open on CBC: Dallas - DAY 2
2566,330,684,0.094160095,Rebecca Marino victorious in Chennai Open 1st round fresh off strong run at U.S. Open,Puerto Rico hit by blackout as Hurricane Fiona closes in
2567,330,686,0.368480593,Rebecca Marino victorious in Chennai Open 1st round fresh off strong run at U.S. Open,"Canada's 3x3 basketball team wins Women's Series Final, capping unbeaten run"
2568,330,687,0.025588773,Rebecca Marino victorious in Chennai Open 1st round fresh off strong run at U.S. Open,Curling Stadium Alberta Curling Series Major: Final - Leduc
2569,330,688,0.338597596,Rebecca Marino victorious in Chennai Open 1st round fresh off strong run at U.S. Open,Playoff-hungry Orioles turn triple play and rally in 9th inning to beat Blue Jays
2570,330,689,0.255674809,Rebecca Marino victorious in Chennai Open 1st round fresh off strong run at U.S. Open,"Canada's Glagau, Sorra top U.S. to win women's world U19 beach volleyball bronze"
2571,330,690,0.0,Rebecca Marino victorious in Chennai Open 1st round fresh off strong run at U.S. Open,Tagovailoa throws 6 TDs as Dolphins rally past Ravens
2572,330,691,0.293885559,Rebecca Marino victorious in Chennai Open 1st round fresh off strong run at U.S. Open,Aces defeat Sun to capture 1st WNBA title in franchise history
2573,330,692,0.114110246,Rebecca Marino victorious in Chennai Open 1st round fresh off strong run at U.S. Open,Biden says it was 'irresponsible' for Trump to keep classified documents at Mar-a-Lago
2574,330,693,0.297749102,Rebecca Marino victorious in Chennai Open 1st round fresh off strong run at U.S. Open,Homa secures 2nd straight title at Fortinet Championship after Willett's shocking 3-putt
2575,330,694,0.32848841,Rebecca Marino victorious in Chennai Open 1st round fresh off strong run at U.S. Open,Andrea Lee secures 1st LPGA Tour title with win at Portland Classic
2576,330,695,0.358872712,Rebecca Marino victorious in Chennai Open 1st round fresh off strong run at U.S. Open,Canada's wheelchair rugby team captures gold at Quad Nations with win over Paralympic champ Great Britain
2577,330,696,0.056858409,Rebecca Marino victorious in Chennai Open 1st round fresh off strong run at U.S. Open,Former prime minister Stephen Harper invested into Order of Canada
2578,330,698,0.28983447,Rebecca Marino victorious in Chennai Open 1st round fresh off strong run at U.S. Open,Cameron Smith wins LIV Golf Invitational in Chicago in 2nd start with rival league
2579,330,701,0.175616682,Rebecca Marino victorious in Chennai Open 1st round fresh off strong run at U.S. Open,Terry Fox Run back in Alberta as thousands run in support of cancer research
2580,330,702,0.065046355,Rebecca Marino victorious in Chennai Open 1st round fresh off strong run at U.S. Open,"Investigation launched as bystanders, suspects injured in police pursuit near Agassiz"
2581,330,703,0.093437202,Rebecca Marino victorious in Chennai Open 1st round fresh off strong run at U.S. Open,Maj.-Gen. Dany Fortin's sexual assault trial begins today
2582,330,704,0.040448572,Rebecca Marino victorious in Chennai Open 1st round fresh off strong run at U.S. Open,Watch the National Commemorative Ceremony for Queen Elizabeth on CBC.ca
2583,330,705,0.098703571,Rebecca Marino victorious in Chennai Open 1st round fresh off strong run at U.S. Open,'It's a slippery slope': How young men fall into online radicalization
2584,330,706,0.098990031,Rebecca Marino victorious in Chennai Open 1st round fresh off strong run at U.S. Open,"Lots of sniping in UCP leadership race, but so few shots fired over inflation"
2585,330,707,0.133645669,Rebecca Marino victorious in Chennai Open 1st round fresh off strong run at U.S. Open,"TIFF 2022: Glamour, glitz and best moments from this year's star-studded festival"
2586,330,708,0.063253395,Rebecca Marino victorious in Chennai Open 1st round fresh off strong run at U.S. Open,Biden says U.S. would defend Taiwan against Chinese invasion
2587,330,709,0.319408536,Rebecca Marino victorious in Chennai Open 1st round fresh off strong run at U.S. Open,Montreal teen becomes Quebec's 1st world junior chess champion
2588,330,710,0.120461635,Rebecca Marino victorious in Chennai Open 1st round fresh off strong run at U.S. Open,"Russian missile struck close to nuclear plant, Ukraine says"
2589,330,711,0.183804572,Rebecca Marino victorious in Chennai Open 1st round fresh off strong run at U.S. Open,"Ahead of FIBA World Cup, Kia Nurse recalls ""hell on earth"" WNBA season without Griner"
2590,330,712,0.144803986,Rebecca Marino victorious in Chennai Open 1st round fresh off strong run at U.S. Open,"Ending birth alerts a 'red herring' that doesn't address root causes of child apprehension, experts say"
2591,330,713,0.097370289,Rebecca Marino victorious in Chennai Open 1st round fresh off strong run at U.S. Open,Riot erupts at Vancouver music festival after headliner cancels show
2592,330,714,0.089065269,Rebecca Marino victorious in Chennai Open 1st round fresh off strong run at U.S. Open,Military veteran living with chronic pain for a decade says he had to learn to 'push through'
2593,330,715,0.122807533,Rebecca Marino victorious in Chennai Open 1st round fresh off strong run at U.S. Open,Former Vancouver chiropractor charged with attempted murder of 2 children in Florida
2594,330,716,0.206019416,Rebecca Marino victorious in Chennai Open 1st round fresh off strong run at U.S. Open,Oilers sign Jake Virtanen to tryout 2 months after not guilty verdict
2595,330,717,0.148400933,Rebecca Marino victorious in Chennai Open 1st round fresh off strong run at U.S. Open,Canadian defender Vanessa Gilles joins French powerhouse Lyon on loan
2596,330,718,0.052768666,Rebecca Marino victorious in Chennai Open 1st round fresh off strong run at U.S. Open,Mexico earthquake sets off alarm in the capital
2597,330,719,0.227220297,Rebecca Marino victorious in Chennai Open 1st round fresh off strong run at U.S. Open,Canucks' Hughes on Boudreau: 'You want to run through a brick wall for him'
2598,330,720,0.068346865,Rebecca Marino victorious in Chennai Open 1st round fresh off strong run at U.S. Open,Trudeau spotted singing Bohemian Rhapsody days before Queen's funeral
2599,330,721,0.055291064,Rebecca Marino victorious in Chennai Open 1st round fresh off strong run at U.S. Open,"Moscow summons Canada envoy, says Russian Embassy was attacked in Ottawa"
2600,330,722,0.099868327,Rebecca Marino victorious in Chennai Open 1st round fresh off strong run at U.S. Open,N.S. man teams up with Terry Fox's brother to bring Canadian icon's run to Ireland
2601,330,723,0.103626952,Rebecca Marino victorious in Chennai Open 1st round fresh off strong run at U.S. Open,Hurricane Fiona slams Dominican Republic after leaving Puerto Rico with 'catastrophic' damage
2602,330,724,0.06870836,Rebecca Marino victorious in Chennai Open 1st round fresh off strong run at U.S. Open,"Adnan Syed, subject of Serial podcast, will be released and conviction overturned"
2603,330,725,0.09074688,Rebecca Marino victorious in Chennai Open 1st round fresh off strong run at U.S. Open,"Adnan Syed, subject of Serial podcast, will be released and conviction overturned"
2604,330,726,0.089864865,Rebecca Marino victorious in Chennai Open 1st round fresh off strong run at U.S. Open,Olympic champion swimmer Tewksbury proud to represent Canada at Queen's funeral
2605,330,728,0.112027705,Rebecca Marino victorious in Chennai Open 1st round fresh off strong run at U.S. Open,"Russian Valery Polyakov, who holds record for longest space mission, dead at 80"
2606,330,729,0.0,Rebecca Marino victorious in Chennai Open 1st round fresh off strong run at U.S. Open,"Harry Langford, Stampeders 'Ironman' in 1950s, dies at 92"
2607,330,730,0.068090111,Rebecca Marino victorious in Chennai Open 1st round fresh off strong run at U.S. Open,"Alberta man appealing manslaughter conviction, sentence in shooting deaths of Métis hunters"
2608,330,731,0.0,Rebecca Marino victorious in Chennai Open 1st round fresh off strong run at U.S. Open,"Allen, Diggs dominate as Bills cruise to victory over Titans"
2609,330,732,0.149412468,Rebecca Marino victorious in Chennai Open 1st round fresh off strong run at U.S. Open,B.C. junior hockey team fined and 2 players suspended for alleged hazing
2610,330,733,0.120973825,Rebecca Marino victorious in Chennai Open 1st round fresh off strong run at U.S. Open,"Legacy and loss at forefront of 42nd Terry Fox Run in London, Ont."
2611,330,734,0.107158378,Rebecca Marino victorious in Chennai Open 1st round fresh off strong run at U.S. Open,Charlottetown's hockey gear exchange just getting bigger
2612,330,735,0.226799086,Rebecca Marino victorious in Chennai Open 1st round fresh off strong run at U.S. Open,"Fredericton Fire Department wins national competition, a first for the team"
2613,330,736,0.12447609,Rebecca Marino victorious in Chennai Open 1st round fresh off strong run at U.S. Open,Luxury cars seized from 23-year-old 'Crypto King' as investors try to recoup millions
2614,330,737,0.12181662,Rebecca Marino victorious in Chennai Open 1st round fresh off strong run at U.S. Open,'It's shaped my whole life': Former students of Sask. Christian school allege teacher sexually abused them
2615,330,738,0.105206795,Rebecca Marino victorious in Chennai Open 1st round fresh off strong run at U.S. Open,How the business of TIFF affects when the rest of Canada can see the films
2616,330,739,0.018480707,Rebecca Marino victorious in Chennai Open 1st round fresh off strong run at U.S. Open,Amber Alert issued for 3-year-old boy in Vancouver
2617,330,740,0.260096759,Rebecca Marino victorious in Chennai Open 1st round fresh off strong run at U.S. Open,New-look Canadian women's basketball team eyes forward progress at World Cup
2618,330,741,0.018531322,Rebecca Marino victorious in Chennai Open 1st round fresh off strong run at U.S. Open,Amber Alert issued for 3-year-old boy last seen in Vancouver
2619,330,742,0.136665642,Rebecca Marino victorious in Chennai Open 1st round fresh off strong run at U.S. Open,N.S. mass shooting inquiry enters final week of hearings
2620,330,743,0.103948571,Rebecca Marino victorious in Chennai Open 1st round fresh off strong run at U.S. Open,"This municipal election, why is Hamilton's police budget so taboo?"
2621,330,744,0.111432612,Rebecca Marino victorious in Chennai Open 1st round fresh off strong run at U.S. Open,Texas sheriff opens criminal probe into whether migrants were lured to Martha's Vineyard
2622,330,745,0.069575913,Rebecca Marino victorious in Chennai Open 1st round fresh off strong run at U.S. Open,Hurricane Fiona track veers back toward Atlantic Canada
2623,330,747,0.025588773,Rebecca Marino victorious in Chennai Open 1st round fresh off strong run at U.S. Open,Hurricane Fiona slams the Dominican Republic after Puerto Rico
2624,330,748,0.081487395,Rebecca Marino victorious in Chennai Open 1st round fresh off strong run at U.S. Open,"Liberals put inflation help, disability benefit at top of fall parliamentary agenda"
2625,330,749,0.105262756,Rebecca Marino victorious in Chennai Open 1st round fresh off strong run at U.S. Open,Show of support for Ukraine takes ugly turn outside Russian Consulate in Montreal
2626,330,750,0.078454144,Rebecca Marino victorious in Chennai Open 1st round fresh off strong run at U.S. Open,Iranian woman Mahsa Amini's death in custody requires independent probe: UN official
2627,330,751,0.090441868,Rebecca Marino victorious in Chennai Open 1st round fresh off strong run at U.S. Open,Separatists in Eastern Ukraine to hold vote on joining Russia
2628,330,752,0.171758994,Rebecca Marino victorious in Chennai Open 1st round fresh off strong run at U.S. Open,"P.K. Subban, Norris Trophy winner and Olympic champ, announces NHL retirement"
2629,330,753,0.073035419,Rebecca Marino victorious in Chennai Open 1st round fresh off strong run at U.S. Open,"'Our world is in peril,' UN secretary general warns general assembly"
2630,330,754,0.108556487,Rebecca Marino victorious in Chennai Open 1st round fresh off strong run at U.S. Open,Ferry deckhand's hopes for promotion stalled amid backlog of Canadian permanent residency applications
2631,330,755,0.112016156,Rebecca Marino victorious in Chennai Open 1st round fresh off strong run at U.S. Open,"Residents, workers say bugs and infections rampant at London, Ont., care facility"
2632,334,679,0.307174891,"Angels' Mike Trout homers in 7th straight game, 1 shy of MLB record","Canada's 3x3 basketball team wins Women's Series Final, capping unbeaten run"
2633,334,681,0.106952667,"Angels' Mike Trout homers in 7th straight game, 1 shy of MLB record","While in London for the Queen's funeral, Trudeau also discusses economy and Ukraine with leaders"
2634,334,682,0.015283963,"Angels' Mike Trout homers in 7th straight game, 1 shy of MLB record",PTO Triathlon Tour US Open on CBC: Dallas - DAY 2
2635,334,684,0.09758909,"Angels' Mike Trout homers in 7th straight game, 1 shy of MLB record",Puerto Rico hit by blackout as Hurricane Fiona closes in
2636,334,686,0.307174891,"Angels' Mike Trout homers in 7th straight game, 1 shy of MLB record","Canada's 3x3 basketball team wins Women's Series Final, capping unbeaten run"
2637,334,687,0.015283963,"Angels' Mike Trout homers in 7th straight game, 1 shy of MLB record",Curling Stadium Alberta Curling Series Major: Final - Leduc
2638,334,688,0.440051019,"Angels' Mike Trout homers in 7th straight game, 1 shy of MLB record",Playoff-hungry Orioles turn triple play and rally in 9th inning to beat Blue Jays
2639,334,689,0.118520595,"Angels' Mike Trout homers in 7th straight game, 1 shy of MLB record","Canada's Glagau, Sorra top U.S. to win women's world U19 beach volleyball bronze"
2640,334,690,0.0,"Angels' Mike Trout homers in 7th straight game, 1 shy of MLB record",Tagovailoa throws 6 TDs as Dolphins rally past Ravens
2641,334,691,0.228051111,"Angels' Mike Trout homers in 7th straight game, 1 shy of MLB record",Aces defeat Sun to capture 1st WNBA title in franchise history
2642,334,692,0.07857158,"Angels' Mike Trout homers in 7th straight game, 1 shy of MLB record",Biden says it was 'irresponsible' for Trump to keep classified documents at Mar-a-Lago
2643,334,693,0.237287521,"Angels' Mike Trout homers in 7th straight game, 1 shy of MLB record",Homa secures 2nd straight title at Fortinet Championship after Willett's shocking 3-putt
2644,334,694,0.275122792,"Angels' Mike Trout homers in 7th straight game, 1 shy of MLB record",Andrea Lee secures 1st LPGA Tour title with win at Portland Classic
2645,334,695,0.256883621,"Angels' Mike Trout homers in 7th straight game, 1 shy of MLB record",Canada's wheelchair rugby team captures gold at Quad Nations with win over Paralympic champ Great Britain
2646,334,696,0.055834677,"Angels' Mike Trout homers in 7th straight game, 1 shy of MLB record",Former prime minister Stephen Harper invested into Order of Canada
2647,334,698,0.264168203,"Angels' Mike Trout homers in 7th straight game, 1 shy of MLB record",Cameron Smith wins LIV Golf Invitational in Chicago in 2nd start with rival league
2648,334,701,0.154502571,"Angels' Mike Trout homers in 7th straight game, 1 shy of MLB record",Terry Fox Run back in Alberta as thousands run in support of cancer research
2649,334,702,0.057889633,"Angels' Mike Trout homers in 7th straight game, 1 shy of MLB record","Investigation launched as bystanders, suspects injured in police pursuit near Agassiz"
2650,334,703,0.066758312,"Angels' Mike Trout homers in 7th straight game, 1 shy of MLB record",Maj.-Gen. Dany Fortin's sexual assault trial begins today
2651,334,704,0.035732869,"Angels' Mike Trout homers in 7th straight game, 1 shy of MLB record",Watch the National Commemorative Ceremony for Queen Elizabeth on CBC.ca
2652,334,705,0.077350818,"Angels' Mike Trout homers in 7th straight game, 1 shy of MLB record",'It's a slippery slope': How young men fall into online radicalization
2653,334,706,0.077254035,"Angels' Mike Trout homers in 7th straight game, 1 shy of MLB record","Lots of sniping in UCP leadership race, but so few shots fired over inflation"
2654,334,707,0.13400954,"Angels' Mike Trout homers in 7th straight game, 1 shy of MLB record","TIFF 2022: Glamour, glitz and best moments from this year's star-studded festival"
2655,334,708,0.038356707,"Angels' Mike Trout homers in 7th straight game, 1 shy of MLB record",Biden says U.S. would defend Taiwan against Chinese invasion
2656,334,709,0.201897636,"Angels' Mike Trout homers in 7th straight game, 1 shy of MLB record",Montreal teen becomes Quebec's 1st world junior chess champion
2657,334,710,0.094292805,"Angels' Mike Trout homers in 7th straight game, 1 shy of MLB record","Russian missile struck close to nuclear plant, Ukraine says"
2658,334,711,0.17912218,"Angels' Mike Trout homers in 7th straight game, 1 shy of MLB record","Ahead of FIBA World Cup, Kia Nurse recalls ""hell on earth"" WNBA season without Griner"
2659,334,712,0.060503524,"Angels' Mike Trout homers in 7th straight game, 1 shy of MLB record","Ending birth alerts a 'red herring' that doesn't address root causes of child apprehension, experts say"
2660,334,713,0.103548355,"Angels' Mike Trout homers in 7th straight game, 1 shy of MLB record",Riot erupts at Vancouver music festival after headliner cancels show
2661,334,714,0.052853361,"Angels' Mike Trout homers in 7th straight game, 1 shy of MLB record",Military veteran living with chronic pain for a decade says he had to learn to 'push through'
2662,334,715,0.090833053,"Angels' Mike Trout homers in 7th straight game, 1 shy of MLB record",Former Vancouver chiropractor charged with attempted murder of 2 children in Florida
2663,334,716,0.189769894,"Angels' Mike Trout homers in 7th straight game, 1 shy of MLB record",Oilers sign Jake Virtanen to tryout 2 months after not guilty verdict
2664,334,717,0.169572026,"Angels' Mike Trout homers in 7th straight game, 1 shy of MLB record",Canadian defender Vanessa Gilles joins French powerhouse Lyon on loan
2665,334,718,0.063382082,"Angels' Mike Trout homers in 7th straight game, 1 shy of MLB record",Mexico earthquake sets off alarm in the capital
2666,334,719,0.281048417,"Angels' Mike Trout homers in 7th straight game, 1 shy of MLB record",Canucks' Hughes on Boudreau: 'You want to run through a brick wall for him'
2667,334,720,0.086477622,"Angels' Mike Trout homers in 7th straight game, 1 shy of MLB record",Trudeau spotted singing Bohemian Rhapsody days before Queen's funeral
2668,334,721,0.052770481,"Angels' Mike Trout homers in 7th straight game, 1 shy of MLB record","Moscow summons Canada envoy, says Russian Embassy was attacked in Ottawa"
2669,334,722,0.07125064,"Angels' Mike Trout homers in 7th straight game, 1 shy of MLB record",N.S. man teams up with Terry Fox's brother to bring Canadian icon's run to Ireland
2670,334,723,0.094283022,"Angels' Mike Trout homers in 7th straight game, 1 shy of MLB record",Hurricane Fiona slams Dominican Republic after leaving Puerto Rico with 'catastrophic' damage
2671,334,724,0.093277134,"Angels' Mike Trout homers in 7th straight game, 1 shy of MLB record","Adnan Syed, subject of Serial podcast, will be released and conviction overturned"
2672,334,725,0.0816788,"Angels' Mike Trout homers in 7th straight game, 1 shy of MLB record","Adnan Syed, subject of Serial podcast, will be released and conviction overturned"
2673,334,726,0.094052836,"Angels' Mike Trout homers in 7th straight game, 1 shy of MLB record",Olympic champion swimmer Tewksbury proud to represent Canada at Queen's funeral
2674,334,728,0.13689594,"Angels' Mike Trout homers in 7th straight game, 1 shy of MLB record","Russian Valery Polyakov, who holds record for longest space mission, dead at 80"
2675,334,729,0.0,"Angels' Mike Trout homers in 7th straight game, 1 shy of MLB record","Harry Langford, Stampeders 'Ironman' in 1950s, dies at 92"
2676,334,730,0.050891157,"Angels' Mike Trout homers in 7th straight game, 1 shy of MLB record","Alberta man appealing manslaughter conviction, sentence in shooting deaths of Métis hunters"
2677,334,731,0.0,"Angels' Mike Trout homers in 7th straight game, 1 shy of MLB record","Allen, Diggs dominate as Bills cruise to victory over Titans"
2678,334,732,0.21873863,"Angels' Mike Trout homers in 7th straight game, 1 shy of MLB record",B.C. junior hockey team fined and 2 players suspended for alleged hazing
2679,334,733,0.120888337,"Angels' Mike Trout homers in 7th straight game, 1 shy of MLB record","Legacy and loss at forefront of 42nd Terry Fox Run in London, Ont."
2680,334,734,0.104097538,"Angels' Mike Trout homers in 7th straight game, 1 shy of MLB record",Charlottetown's hockey gear exchange just getting bigger
2681,334,735,0.184756935,"Angels' Mike Trout homers in 7th straight game, 1 shy of MLB record","Fredericton Fire Department wins national competition, a first for the team"
2682,334,736,0.081264332,"Angels' Mike Trout homers in 7th straight game, 1 shy of MLB record",Luxury cars seized from 23-year-old 'Crypto King' as investors try to recoup millions
2683,334,737,0.082664452,"Angels' Mike Trout homers in 7th straight game, 1 shy of MLB record",'It's shaped my whole life': Former students of Sask. Christian school allege teacher sexually abused them
2684,334,738,0.103730634,"Angels' Mike Trout homers in 7th straight game, 1 shy of MLB record",How the business of TIFF affects when the rest of Canada can see the films
2685,334,739,0.023068605,"Angels' Mike Trout homers in 7th straight game, 1 shy of MLB record",Amber Alert issued for 3-year-old boy in Vancouver
2686,334,740,0.249878511,"Angels' Mike Trout homers in 7th straight game, 1 shy of MLB record",New-look Canadian women's basketball team eyes forward progress at World Cup
2687,334,741,0.023023428,"Angels' Mike Trout homers in 7th straight game, 1 shy of MLB record",Amber Alert issued for 3-year-old boy last seen in Vancouver
2688,334,742,0.095734723,"Angels' Mike Trout homers in 7th straight game, 1 shy of MLB record",N.S. mass shooting inquiry enters final week of hearings
2689,334,743,0.081860445,"Angels' Mike Trout homers in 7th straight game, 1 shy of MLB record","This municipal election, why is Hamilton's police budget so taboo?"
2690,334,744,0.074827172,"Angels' Mike Trout homers in 7th straight game, 1 shy of MLB record",Texas sheriff opens criminal probe into whether migrants were lured to Martha's Vineyard
2691,334,745,0.068032384,"Angels' Mike Trout homers in 7th straight game, 1 shy of MLB record",Hurricane Fiona track veers back toward Atlantic Canada
2692,334,747,0.015283963,"Angels' Mike Trout homers in 7th straight game, 1 shy of MLB record",Hurricane Fiona slams the Dominican Republic after Puerto Rico
2693,334,748,0.053518049,"Angels' Mike Trout homers in 7th straight game, 1 shy of MLB record","Liberals put inflation help, disability benefit at top of fall parliamentary agenda"
2694,334,749,0.112606809,"Angels' Mike Trout homers in 7th straight game, 1 shy of MLB record",Show of support for Ukraine takes ugly turn outside Russian Consulate in Montreal
2695,334,750,0.062274333,"Angels' Mike Trout homers in 7th straight game, 1 shy of MLB record",Iranian woman Mahsa Amini's death in custody requires independent probe: UN official
2696,334,751,0.05969217,"Angels' Mike Trout homers in 7th straight game, 1 shy of MLB record",Separatists in Eastern Ukraine to hold vote on joining Russia
2697,334,752,0.200265795,"Angels' Mike Trout homers in 7th straight game, 1 shy of MLB record","P.K. Subban, Norris Trophy winner and Olympic champ, announces NHL retirement"
2698,334,753,0.065565191,"Angels' Mike Trout homers in 7th straight game, 1 shy of MLB record","'Our world is in peril,' UN secretary general warns general assembly"
2699,334,754,0.061995123,"Angels' Mike Trout homers in 7th straight game, 1 shy of MLB record",Ferry deckhand's hopes for promotion stalled amid backlog of Canadian permanent residency applications
2700,334,755,0.098320119,"Angels' Mike Trout homers in 7th straight game, 1 shy of MLB record","Residents, workers say bugs and infections rampant at London, Ont., care facility"
2425,367,679,0.191656381,"Suns owner Robert Sarver suspended 1 year, fined $10M US after NBA investigation","Canada's 3x3 basketball team wins Women's Series Final, capping unbeaten run"
